"차종","엔진","트림","외장칼라","내장칼라","생산번호","출고센터","생산일","옵션","판매가격(만원)","기본조건","생산월조건","판촉차조건","페스타조건","슈퍼세이브조건","조건 계"
"GV70","가솔린","","우유니 화이트","옵시디언블랙/세비야레드투톤","0R  227606","함안출고","2025-02-21 00:00:00","빌트인 캠 패키지,파퓰러 패키지1","6440","","","","","400","400"
"GV70","가솔린","","비크 블랙","바닐라베이지투톤","0R  227589","옥천출고","2025-02-21 00:00:00","프리뷰 전자제어 서스펜션,드라이빙 어시스턴스 패키지2,헤드업 디스플레이","6400","","","","","400","400"
"GV70","가솔린","","마칼루 그레이","블랙원톤","0R  227622","칠곡출고","2025-02-21 00:00:00","빌트인 캠 패키지,파퓰러 패키지1,프리뷰 전자제어 서스펜션","6515","","","","","400","400"
"GV70","가솔린","","마칼루 그레이","블랙원톤","0R  227932","남양출고","2025-02-22 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6235","","","","","400","400"
"GV70","가솔린","","우유니 화이트","블랙원톤","0R  227715","신갈출고","2025-02-25 00:00:00","빌트인 캠 패키지,파퓰러 패키지1,파노라마 선루프","6295","","","","","400","400"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  229571","영남출고","2025-03-07 00:00:00","파퓰러 패키지2","6620","","","","","400","400"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  229977","남양출고","2025-03-10 00:00:00","빌트인 캠 패키지,뱅앤올룹슨 사운드 패키지,파퓰러 패키지2","7115","","","","","400","400"
"GV70","가솔린","","마칼루 그레이","바닐라베이지투톤","0R  230005","남양출고","2025-03-11 00:00:00","파노라마 선루프,파퓰러 패키지1,뱅앤올룹슨 사운드 패키지","6520","","","","","400","400"
"GV70","가솔린","","비크 블랙","하바나 브라운","0R  230030","신갈출고","2025-03-11 00:00:00","파노라마 선루프,빌트인 캠 패키지,파퓰러 패키지1","6545","","","","","400","400"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  230565","신갈출고","2025-03-14 00:00:00","파퓰러 패키지1,드라이빙 어시스턴스 패키지2,빌트인 캠 패키지","6605","","","","","400","400"
"GV70","가솔린","","스토르 그린 (유광)","바닐라베이지투톤","0R  230925","울산출고","2025-03-17 00:00:00","파퓰러 패키지1,뱅앤올룹슨 사운드 패키지,빌트인 캠 패키지,드라이빙 어시스턴스 패키지2","6905","","","","","400","400"
"GV70","가솔린","","우유니 화이트","바닐라베이지투톤","0R  230802","시흥출고","2025-03-17 00:00:00","드라이빙 어시스턴스 패키지2","6180","","","","","400","400"
"GV70","가솔린","","우유니 화이트","바닐라베이지투톤","0R  230800","칠곡출고","2025-03-17 00:00:00","아웃도어 패키지,파노라마 선루프,빌트인 캠 패키지,뱅앤올룹슨 사운드 패키지,파퓰러 패키지1","7130","","","","","400","400"
"GV70","가솔린","","마우나 레드","옵시디언블랙/세비야레드투톤","0R  231440","영남출고","2025-03-20 00:00:00","뱅앤올룹슨 사운드 패키지,빌트인 캠 패키지,파퓰러 패키지2,아웃도어 패키지,파노라마 선루프","8372","","","","","400","400"
"GV70","가솔린","","비크 블랙","하바나 브라운","0R  231524","울산출고","2025-03-20 00:00:00","뱅앤올룹슨 사운드 패키지,빌트인 캠 패키지,파퓰러 패키지1,아웃도어 패키지","6335","","","","","400","400"
"GV70","가솔린","","우유니 화이트","블랙원톤","0R  231762","아산출고","2025-03-21 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6125","","","","","400","400"
"GV70","가솔린","","우유니 화이트","블랙원톤","0R  231759","칠곡출고","2025-03-21 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6125","","","","","400","400"
"GV70","가솔린","","마칼루 그레이","하바나 브라운","0R  232024","시흥출고","2025-03-22 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6405","","","","","400","400"
"GV70","가솔린","","비크 블랙","하바나 브라운","0R  231784","신갈출고","2025-03-22 00:00:00","드라이빙 어시스턴스 패키지2,빌트인 캠 패키지,파퓰러 패키지1,뱅앤올룹슨 사운드 패키지","7125","","","","","400","400"
"GV70","가솔린","","마칼루 그레이","블랙원톤","0R  231904","아산출고","2025-03-22 00:00:00","뱅앤올룹슨 사운드 패키지,파퓰러 패키지1,파노라마 선루프,빌트인 캠 패키지,드라이빙 어시스턴스 패키지2","7135","","","","","400","400"
"GV70","가솔린","","마우나 레드","블랙원톤","0R  231943","시흥출고","2025-03-24 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","5935","","","","","400","400"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  232122","울산출고","2025-03-25 00:00:00","드라이빙 어시스턴스 패키지2,빌트인 캠 패키지,파퓰러 패키지1","6735","","","","","400","400"
"GV70","가솔린","","세빌 실버","벨벳버건디투톤(벨벳버건디시트)","0R  232714","남양출고","2025-03-27 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6405","","","","","400","400"
"GV70","가솔린","","우유니 화이트","블랙원톤","0R  232837","신갈출고","2025-03-28 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6125","","","","","400","400"
"GV70","가솔린","","우유니 화이트","블랙원톤","0R  232836","울산출고","2025-03-28 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6455","","","","","400","400"
"GV70","가솔린","","비크 블랙","블랙원톤","0R  232747","시흥출고","2025-03-31 00:00:00","빌트인 캠 패키지,드라이빙 어시스턴스 패키지1","6070","","","","","400","400"
"GV70","가솔린","","우유니 화이트","블랙원톤","0R  233225","칠곡출고","2025-03-31 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6125","","","","","400","400"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233260","함안출고","2025-03-31 00:00:00","빌트인 캠 패키지,파퓰러 패키지2","7165","","","","","400","400"
"GV70","가솔린","","마칼루 그레이","바닐라베이지투톤","0R  233204","함안출고","2025-03-31 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6125","","","","","400","400"
"GV70","가솔린","","우유니 화이트","블랙원톤","0R  233234","남양출고","2025-03-31 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6405","","","","","400","400"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233406","신갈출고","2025-04-01 00:00:00","파퓰러 패키지2,프리뷰 전자제어 서스펜션,뱅앤올룹슨 사운드 패키지,빌트인 캠 패키지","7225","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  232913","영남출고","2025-04-01 00:00:00","빌트인 캠 패키지,뱅앤올룹슨 사운드 패키지,파노라마 선루프,파퓰러 패키지1","7065","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233255","남양출고","2025-04-01 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6755","","","","","300","300"
"GV70","가솔린","","마칼루 그레이","하바나 브라운","0R  233333","신갈출고","2025-04-01 00:00:00","빌트인 캠 패키지,파퓰러 패키지1","6295","","","","","200","200"
"GV70","가솔린","","마칼루 그레이","하바나 브라운","0R  233434","함안출고","2025-04-01 00:00:00","빌트인 캠 패키지,파퓰러 패키지1","6295","","","","","200","200"
"GV70","가솔린","","우유니 화이트","바닐라베이지투톤","0R  233263","옥천출고","2025-04-01 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6235","","","","","200","200"
"GV70","가솔린","","우유니 화이트","벨벳버건디투톤(벨벳버건디시트)","0R  233520","칠곡출고","2025-04-02 00:00:00","파노라마 선루프,뱅앤올룹슨 사운드 패키지,빌트인 캠 패키지,파퓰러 패키지2","7592","","","","","300","300"
"GV70","가솔린","","비크 블랙","하바나 브라운","0R  232502","울산출고","2025-04-02 00:00:00","뱅앤올룹슨 사운드 패키지,컨비니언스 패키지,드라이빙 어시스턴스 패키지1,빌트인 캠 패키지","7020","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233636","담양출고","2025-04-02 00:00:00","파퓰러 패키지1,드라이빙 어시스턴스 패키지2,빌트인 캠 패키지","6605","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233654","담양출고","2025-04-02 00:00:00","파퓰러 패키지1,드라이빙 어시스턴스 패키지2,빌트인 캠 패키지","6605","","","","","300","300"
"GV70","가솔린","","비크 블랙","하바나 브라운","0R  233572","아산출고","2025-04-02 00:00:00","헤드업 디스플레이,빌트인 캠 패키지,드라이빙 어시스턴스 패키지1","6370","","","","","300","300"
"GV70","가솔린","","카프리 블루","바닐라베이지투톤","0R  233553","전주출고","2025-04-02 00:00:00","드라이빙 어시스턴스 패키지2,드라이빙 어시스턴스 패키지1","6075","","","","","200","200"
"GV70","가솔린","","카프리 블루","블랙원톤","0R  233561","남양출고","2025-04-02 00:00:00","빌트인 캠 패키지","5765","","","","","200","200"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233672","남양출고","2025-04-03 00:00:00","파퓰러 패키지1,파노라마 선루프,빌트인 캠 패키지","6675","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233640","칠곡출고","2025-04-03 00:00:00","파노라마 선루프,빌트인 캠 패키지,파퓰러 패키지1","6592","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233644","영남출고","2025-04-03 00:00:00","파노라마 선루프,빌트인 캠 패키지,파퓰러 패키지1","6545","","","","","300","300"
"GV70","가솔린","","마칼루 그레이","하바나 브라운","0R  233719","신갈출고","2025-04-03 00:00:00","빌트인 캠 패키지,파퓰러 패키지1","6295","","","","","200","200"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233600","울산출고","2025-04-03 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6235","","","","","200","200"
"GV70","가솔린","","마칼루 그레이","블랙원톤","0R  229353","함안출고","2025-04-04 00:00:00","뱅앤올룹슨 사운드 패키지,파퓰러 패키지1,파노라마 선루프,빌트인 캠 패키지,드라이빙 어시스턴스 패키지2","7135","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233839","담양출고","2025-04-04 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6755","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233830","영남출고","2025-04-04 00:00:00","드라이빙 어시스턴스 패키지2,빌트인 캠 패키지,파퓰러 패키지1","6735","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  234053","신갈출고","2025-04-04 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6405","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  234178","울산출고","2025-04-04 00:00:00","파퓰러 패키지1,파노라마 선루프,빌트인 캠 패키지","6375","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233923","아산출고","2025-04-04 00:00:00","빌트인 캠 패키지,드라이빙 어시스턴스 패키지1","6130","","","","","200","200"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  234325","울산출고","2025-04-07 00:00:00","파퓰러 패키지1,파노라마 선루프,빌트인 캠 패키지","6675","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  233627","아산출고","2025-04-07 00:00:00","파퓰러 패키지1,드라이빙 어시스턴스 패키지2,빌트인 캠 패키지","6605","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  234204","영남출고","2025-04-07 00:00:00","파노라마 선루프,빌트인 캠 패키지,파퓰러 패키지1","6565","","","","","300","300"
"GV70","가솔린","","우유니 화이트","바닐라베이지투톤","0R  234235","아산출고","2025-04-07 00:00:00","파노라마 선루프,빌트인 캠 패키지,파퓰러 패키지1","6545","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  234224","칠곡출고","2025-04-07 00:00:00","파노라마 선루프,빌트인 캠 패키지,파퓰러 패키지1","6545","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  234280","영남출고","2025-04-07 00:00:00","파노라마 선루프,빌트인 캠 패키지,파퓰러 패키지1","6545","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  234110","시흥출고","2025-04-07 00:00:00","빌트인 캠 패키지,파퓰러 패키지1","6535","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  234121","함안출고","2025-04-07 00:00:00","빌트인 캠 패키지,파퓰러 패키지1","6535","","","","","300","300"
"GV70","가솔린","","마칼루 그레이","하바나 브라운","0R  234324","신갈출고","2025-04-07 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6405","","","","","300","300"
"GV70","가솔린","","마칼루 그레이","하바나 브라운","0R  233998","시흥출고","2025-04-07 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6405","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  234006","울산출고","2025-04-07 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6405","","","","","300","300"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  234174","영남출고","2025-04-07 00:00:00","파퓰러 패키지1,파노라마 선루프,빌트인 캠 패키지","6375","","","","","300","300"
"GV70","가솔린","","마칼루 그레이","하바나 브라운","0R  234287","영남출고","2025-04-07 00:00:00","빌트인 캠 패키지,파퓰러 패키지1","6295","","","","","200","200"
"GV70","가솔린","","마칼루 그레이","하바나 브라운","0R  234296","시흥출고","2025-04-07 00:00:00","빌트인 캠 패키지,파퓰러 패키지1","6295","","","","","200","200"
"GV70","가솔린","","우유니 화이트","바닐라베이지투톤","0R  234208","함안출고","2025-04-07 00:00:00","뱅앤올룹슨 사운드 패키지,빌트인 캠 패키지,파퓰러 패키지1","6295","","","","","200","200"
"GV70","가솔린","","우유니 화이트","하바나 브라운","0R  234170","울산출고","2025-04-07 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6235","","","","","200","200"
"GV70","가솔린","","우유니 화이트","바닐라베이지투톤","0R  234309","신갈출고","2025-04-07 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6125","","","","","200","200"
"GV70","가솔린","","우유니 화이트","바닐라베이지투톤","0R  234307","신갈출고","2025-04-07 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","6125","","","","","200","200"
"GV70","가솔린","","우유니 화이트","바닐라베이지투톤","0R  234234","함안출고","2025-04-07 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","5935","","","","","200","200"
"GV70","가솔린","","우유니 화이트","바닐라베이지투톤","0R  234232","칠곡출고","2025-04-07 00:00:00","파퓰러 패키지1,빌트인 캠 패키지","5935","","","","","200","200"
